60443|IL|41.5092744|-87.7468071
60444|IL|41.2494519|-88.3821989
60445|IL|41.6339479|-87.7418842
60446|IL|41.6354154|-88.099845
60447|IL|41.4888277|-88.3044908
60448|IL|41.5318621|-87.8844309
60449|IL|41.3994348|-87.7566513
60450|IL|41.3906653|-88.4403883
60451|IL|41.5132913|-87.962884
60452|IL|41.6141961|-87.7517295
60453|IL|41.7087701|-87.7468071
60454|IL|41.7208|-87.7545
60455|IL|41.7547889|-87.8107561
60456|IL|41.7308299|-87.7295746
60457|IL|41.7253067|-87.8304145
60458|IL|41.7453956|-87.8402405
60459|IL|41.7440856|-87.7714136
60461|IL|41.5131999|-87.6926257
60462|IL|41.6309382|-87.8451527
60463|IL|41.6548378|-87.7910891
60464|IL|41.6711741|-87.8647961
60465|IL|41.6954366|-87.8304145
60466|IL|41.4681191|-87.6876969
60467|IL|41.5718051|-87.8844309
60468|IL|41.3200326|-87.7960067
60469|IL|41.6303321|-87.6852323
60470|IL|41.172075|-88.6144839
60471|IL|41.4839972|-87.7320368
60472|IL|41.6433349|-87.7123355
60473|IL|41.6012434|-87.603826
60474|IL|41.1751626|-88.2826103
60475|IL|41.4726224|-87.663045
60476|IL|41.5613266|-87.603826
60477|IL|41.5699614|-87.7861711
60478|IL|41.5488452|-87.7271123
60479|IL|41.251518|-88.5371958
60480|IL|41.7113775|-87.8844309
60481|IL|41.3058508|-88.1291387
60482|IL|41.6847296|-87.7910891
60487|IL|41.5658106|-87.8304145
60490|IL|41.6808264|-88.1340191
60491|IL|41.6131315|-87.962884
60499|IL|41.7516|-87.7305
60501|IL|41.7748685|-87.8205864
60502|IL|41.7773033|-88.2558525
60503|IL|41.7126888|-88.2607188
60504|IL|41.7568116|-88.2169027
60505|IL|41.7579896|-88.2947675
60506|IL|41.7691984|-88.3821989
60507|IL|41.7606|-88.3202
60510|IL|41.8378154|-88.314212
60511|IL|41.7717531|-88.5758574
60512|IL|41.7052341|-88.4355422
60513|IL|41.825124|-87.8500644
60514|IL|41.7972708|-87.9579848
60515|IL|41.8132909|-88.0216334
60516|IL|41.7585167|-88.0167406
60517|IL|41.7490682|-88.0460894
60518|IL|41.5560295|-88.90306
60519|IL|41.7777123|-88.2418589
60520|IL|41.772681|-88.6530753
60521|IL|41.7967461|-87.9285777
60522|IL|41.8008|-87.9367
60523|IL|41.831793|-87.9432837
60525|IL|41.7906113|-87.8647961
60526|IL|41.8354236|-87.8697056
60527|IL|41.7519035|-87.9236747
60530|IL|41.7857233|-88.9509626
60531|IL|41.6145697|-88.7686382
60532|IL|41.794402|-88.0803051
60534|IL|41.8144472|-87.8107561
60536|IL|41.5952946|-88.5583432
60537|IL|41.5595954|-88.5981927
60538|IL|41.7187444|-88.3336477
60539|IL|41.8257127|-88.3360765
60540|IL|41.7606321|-88.1437782
60541|IL|41.5319924|-88.5371958
